label,condition,tolerance,n_events_a,n_events_b,n_matched,precision,recall,f1,median_abs_dt,p95_abs_dt,mean_dt_signed,median_dt_signed,offset_applied
20170724_02_02,solo,0.15,258,258,140,0.5426356589147286,0.5426356589147286,0.5426356589147286,0.09999999999999432,0.10000000000000923,0.028571428571427245,0.0,0.09999999999999432
20170724_02_02,solo,0.2,258,258,205,0.7945736434108527,0.7945736434108527,0.7945736434108527,0.10000000000000142,0.20000000000000284,0.03317073170731549,0.09999999999999432,0.09999999999999432
20170724_02_02,solo,0.3,258,258,233,0.9031007751937985,0.9031007751937985,0.9031007751937985,0.10000000000000853,0.3000000000000007,0.05407725321888249,0.09999999999999432,0.09999999999999432
20170724_02_02,solo,0.5,258,258,247,0.9573643410852714,0.9573643410852714,0.9573643410852714,0.10000000000002274,0.5,0.04655870445343966,0.09999999999999432,0.09999999999999432
20170724_07_01,solo,0.05,139,169,15,0.08875739644970414,0.1079136690647482,0.09740259740259738,0.0,0.0,0.0,0.0,-0.19999999999998863
20170724_07_01,solo,0.1,139,169,57,0.33727810650887574,0.41007194244604317,0.3701298701298701,0.09999999999999432,0.10000000000000853,-0.03157894736842078,-0.09999999999999432,-0.19999999999998863
20170724_07_01,solo,0.15,139,169,57,0.33727810650887574,0.41007194244604317,0.3701298701298701,0.09999999999999432,0.10000000000000853,-0.03157894736842078,-0.09999999999999432,-0.19999999999998863
20170724_07_01,solo,0.2,139,169,92,0.5443786982248521,0.6618705035971223,0.5974025974025974,0.10000000000000142,0.20000000000001705,-0.047826086956521435,-0.09999999999999432,-0.19999999999998863
20170724_07_01,solo,0.3,139,169,111,0.6568047337278107,0.7985611510791367,0.7207792207792209,0.10000000000000853,0.29999999999999893,-0.07297297297297284,-0.09999999999999432,-0.19999999999998863
20170724_07_01,solo,0.5,139,169,122,0.7218934911242604,0.8776978417266187,0.7922077922077922,0.20000000000000284,0.5,-0.1483606557377048,-0.19999999999998863,-0.19999999999998863
