video,condition,arm,rep,period,n_a,n_b,n_match,S,zS,p
20170706_11_12_03,visible,jitter,7,P3,112,134,37,0.3008130081300813,0.38618199727114944,0.3946053946053946
20170706_11_12_03,visible,null,7,P1,11,14,4,0.32,0.32859987858831163,0.5294705294705294
20170706_11_12_03,visible,null,7,P2,43,43,12,0.27906976744186046,-0.40757999949721085,0.7142857142857143
20170706_11_12_03,visible,null,7,P3,112,138,43,0.344,1.3741014196570673,0.11488511488511488
20170706_11_12_03,visible,jitter,8,P1,16,17,5,0.30303030303030304,-0.13254525985247076,0.6683316683316683
20170706_11_12_03,visible,jitter,8,P2,40,45,11,0.25882352941176473,-0.5346112610546127,0.7612387612387612
20170706_11_12_03,visible,jitter,8,P3,113,136,39,0.3132530120481928,0.7103106265223954,0.27372627372627373
20170706_11_12_03,visible,null,8,P1,15,19,5,0.29411764705882354,-0.3670128339674145,0.7432567432567433
20170706_11_12_03,visible,null,8,P2,41,42,11,0.26506024096385544,-0.3025140272543254,0.7132867132867133
20170706_11_12_03,visible,null,8,P3,110,133,35,0.2880658436213992,-0.17004803273665553,0.6243756243756243
20170706_11_12_03,visible,jitter,9,P1,15,17,5,0.3125,-0.04599866867954513,0.6693306693306693
20170706_11_12_03,visible,jitter,9,P2,43,44,10,0.22988505747126436,-1.102835894644421,0.9140859140859141
20170706_11_12_03,visible,jitter,9,P3,110,134,32,0.26229508196721313,-0.6147386404805076,0.7752247752247752
20170706_11_12_03,visible,null,9,P1,16,18,6,0.35294117647058826,0.44031691993433286,0.43756243756243757
20170706_11_12_03,visible,null,9,P2,41,49,14,0.3111111111111111,0.001900454346603557,0.5394605394605395
20170706_11_12_03,visible,null,9,P3,111,127,36,0.3025210084033613,0.5052609877970681,0.37662337662337664
20170706_11_12_03,visible,jitter,10,P1,15,17,4,0.25,-0.758561245157955,0.8551448551448552
20170706_11_12_03,visible,jitter,10,P2,43,44,13,0.2988505747126437,-0.05163056772953659,0.5564435564435565
20170706_11_12_03,visible,jitter,10,P3,113,133,37,0.3008130081300813,0.22891067453642275,0.46253746253746253
20170706_11_12_03,visible,null,10,P1,16,18,5,0.29411764705882354,-0.36424762661515697,0.7612387612387612
20170706_11_12_03,visible,null,10,P2,43,46,14,0.3146067415730337,0.2076603123657844,0.46853146853146854
20170706_11_12_03,visible,null,10,P3,113,130,33,0.2716049382716049,-0.2979216599614393,0.6503496503496503
20170710_01_02_01,visible,real,0,P1,20,23,8,0.37209302325581395,-0.4066220642876488,0.7272727272727273
20170710_01_02_01,visible,real,0,P2,60,49,18,0.3302752293577982,-0.9868074976143337,0.8631368631368631
20170710_01_02_01,visible,real,0,P3,162,153,80,0.5079365079365079,2.9295544166384873,0.001998001998001998
20170710_01_02_01,visible,jitter,1,P1,18,22,11,0.55,1.8886341706722602,0.04895104895104895
20170710_01_02_01,visible,jitter,1,P2,60,49,22,0.4036697247706422,1.110489801740744,0.17582417582417584
20170710_01_02_01,visible,jitter,1,P3,159,148,55,0.3583061889250814,0.12550699232120582,0.4775224775224775
20170710_01_02_01,visible,null,1,P1,19,17,5,0.2777777777777778,-0.7033743020840945,0.8491508491508492
20170710_01_02_01,visible,null,1,P2,54,55,18,0.3302752293577982,-0.6722722027132823,0.8071928071928072
20170710_01_02_01,visible,null,1,P3,159,149,54,0.35064935064935066,0.25900451901871363,0.43656343656343655
20170710_01_02_01,visible,jitter,2,P1,21,22,7,0.32558139534883723,-0.6242964423681633,0.8271728271728271
20170710_01_02_01,visible,jitter,2,P2,58,49,21,0.3925233644859813,0.9154151752578789,0.23076923076923078
20170710_01_02_01,visible,jitter,2,P3,158,151,52,0.3365695792880259,-0.49380703909410334,0.7292707292707292
20170710_01_02_01,visible,null,2,P1,20,19,4,0.20512820512820512,-1.2952198154905112,0.951048951048951
20170710_01_02_01,visible,null,2,P2,60,53,20,0.35398230088495575,-0.8149409896767249,0.8211788211788211
20170710_01_02_01,visible,null,2,P3,158,150,51,0.33116883116883117,-0.5224313233942584,0.7422577422577422
20170710_01_02_01,visible,jitter,3,P1,19,24,8,0.37209302325581395,0.13037040166505962,0.5464535464535465
20170710_01_02_01,visible,jitter,3,P2,59,48,15,0.2803738317757009,-1.17066676890262,0.913086913086913
20170710_01_02_01,visible,jitter,3,P3,156,147,49,0.3234323432343234,-0.8310548709136087,0.8251748251748252
20170710_01_02_01,visible,null,3,P1,20,23,8,0.37209302325581395,-0.37771741553291366,0.7422577422577422
20170710_01_02_01,visible,null,3,P2,58,48,24,0.4528301886792453,1.6070289026742657,0.07392607392607392
20170710_01_02_01,visible,null,3,P3,155,149,55,0.3618421052631579,0.5560773452466777,0.3196803196803197
20170710_01_02_01,visible,jitter,4,P1,18,22,7,0.35,-0.04615917785214351,0.6633366633366633
20170710_01_02_01,visible,jitter,4,P2,58,49,23,0.42990654205607476,1.2090104497378058,0.14585414585414586
20170710_01_02_01,visible,jitter,4,P3,159,151,60,0.3870967741935484,0.8732845967039132,0.2127872127872128
20170710_01_02_01,visible,null,4,P1,19,21,7,0.35,-0.3183546861559419,0.7422577422577422
20170710_01_02_01,visible,null,4,P2,59,50,16,0.29357798165137616,-1.2107215603605674,0.9140859140859141
20170710_01_02_01,visible,null,4,P3,158,146,49,0.3223684210526316,-0.592419543973214,0.7522477522477522
20170710_01_02_01,visible,jitter,5,P1,20,22,5,0.23809523809523808,-1.6576792620336294,0.971028971028971
20170710_01_02_01,visible,jitter,5,P2,57,50,12,0.22429906542056074,-3.045452748055783,1.0
20170710_01_02_01,visible,jitter,5,P3,158,147,57,0.3737704918032787,1.0901948903182714,0.16783216783216784
20170710_01_02_01,visible,null,5,P1,19,17,10,0.5555555555555556,2.0653941408830923,0.02197802197802198
20170710_01_02_01,visible,null,5,P2,61,51,24,0.42857142857142855,0.9635703467487037,0.21478521478521478
20170710_01_02_01,visible,null,5,P3,159,151,47,0.3032258064516129,-1.2360233985009057,0.919080919080919
20170710_01_02_01,visible,jitter,6,P1,20,23,10,0.46511627906976744,1.4236479321973317,0.14485514485514486
20170710_01_02_01,visible,jitter,6,P2,60,46,18,0.33962264150943394,0.10032101973592929,0.5114885114885115
20170710_01_02_01,visible,jitter,6,P3,157,148,54,0.3540983606557377,0.3266353902041248,0.4115884115884116
20170710_01_02_01,visible,null,6,P1,20,18,6,0.3157894736842105,0.037756645144964504,0.6023976023976024
20170710_01_02_01,visible,null,6,P2,57,57,25,0.43859649122807015,0.831027750130279,0.23676323676323677
20170710_01_02_01,visible,null,6,P3,155,148,57,0.37623762376237624,0.7337982020242032,0.25874125874125875
20170710_01_02_01,visible,jitter,7,P1,18,23,7,0.34146341463414637,-0.15444534087397968,0.6683316683316683
20170710_01_02_01,visible,jitter,7,P2,58,49,23,0.42990654205607476,1.04735963924707,0.21178821178821178
20170710_01_02_01,visible,jitter,7,P3,162,149,51,0.3279742765273312,-0.8460040861674464,0.8131868131868132
20170710_01_02_01,visible,null,7,P1,19,20,5,0.2564102564102564,-1.1958733183511783,0.935064935064935
20170710_01_02_01,visible,null,7,P2,57,51,17,0.3148148148148148,-0.888703022806347,0.8581418581418582
20170710_01_02_01,visible,null,7,P3,157,142,56,0.3745819397993311,1.2053390063379466,0.14285714285714285
20170710_01_02_01,visible,jitter,8,P1,20,22,11,0.5238095238095238,1.641349875936616,0.058941058941058944
20170710_01_02_01,visible,jitter,8,P2,59,47,16,0.3018867924528302,-0.7928081576334639,0.8371628371628371
20170710_01_02_01,visible,jitter,8,P3,161,148,61,0.3948220064724919,1.4240216923441287,0.0919080919080919
20170710_01_02_01,visible,null,8,P1,18,22,7,0.35,-0.5700495976323667,0.8071928071928072
20170710_01_02_01,visible,null,8,P2,57,48,15,0.2857142857142857,-1.2770479602925215,0.9180819180819181
20170710_01_02_01,visible,null,8,P3,158,150,58,0.37662337662337664,1.0349718204409648,0.15784215784215785
20170710_01_02_01,visible,jitter,9,P1,19,22,6,0.2926829268292683,-0.332167916743943,0.6883116883116883
20170710_01_02_01,visible,jitter,9,P2,58,49,21,0.3925233644859813,0.41554313188369685,0.3876123876123876
20170710_01_02_01,visible,jitter,9,P3,160,146,59,0.38562091503267976,1.3764803209263317,0.0989010989010989
20170710_01_02_01,visible,null,9,P1,19,23,7,0.3333333333333333,-0.5563410747023618,0.8061938061938062
20170710_01_02_01,visible,null,9,P2,59,45,14,0.2692307692307692,-1.194619470353529,0.9110889110889111
20170710_01_02_01,visible,null,9,P3,158,147,57,0.3737704918032787,1.0150306981192525,0.18581418581418582
20170710_01_02_01,visible,jitter,10,P1,21,21,8,0.38095238095238093,0.2064688399256453,0.5334665334665335
20170710_01_02_01,visible,jitter,10,P2,58,48,20,0.37735849056603776,0.44707944636867375,0.41058941058941056
20170710_01_02_01,visible,jitter,10,P3,160,149,43,0.2783171521035599,-1.7684517797262314,0.97002997002997
20170710_01_02_01,visible,null,10,P1,19,23,9,0.42857142857142855,0.984904384133843,0.25274725274725274
20170710_01_02_01,visible,null,10,P2,58,47,16,0.3047619047619048,-0.8616993858449027,0.8381618381618382
20170710_01_02_01,visible,null,10,P3,153,151,44,0.2894736842105263,-1.6711037274455032,0.967032967032967
20170710_01_02_02,visible,real,0,P1,27,21,12,0.5,0.1656525948910722,0.5184815184815185
20170710_01_02_02,visible,real,0,P2,67,53,28,0.4666666666666667,0.5296675218478033,0.3696303696303696
20170710_01_02_02,visible,real,0,P3,180,159,80,0.471976401179941,1.1779307259329008,0.13986013986013987
20170710_01_02_02,visible,jitter,1,P1,22,20,10,0.47619047619047616,1.0338970919920365,0.26873126873126874
20170710_01_02_02,visible,jitter,1,P2,65,51,17,0.29310344827586204,-1.6362156940409447,0.981018981018981
20170710_01_02_02,visible,jitter,1,P3,171,156,68,0.41590214067278286,1.792224152571817,0.04295704295704296
20170710_01_02_02,visible,null,1,P1,26,19,9,0.4,0.3269004333679211,0.4435564435564436
20170710_01_02_02,visible,null,1,P2,64,56,19,0.31666666666666665,-1.4972837836226203,0.9500499500499501
20170710_01_02_02,visible,null,1,P3,173,149,67,0.4161490683229814,1.9261350575102756,0.03996003996003996
20170710_01_02_02,visible,jitter,2,P1,25,21,12,0.5217391304347826,1.2402527707337851,0.17282717282717283
20170710_01_02_02,visible,jitter,2,P2,63,51,28,0.49122807017543857,2.106534987820528,0.016983016983016984
20170710_01_02_02,visible,jitter,2,P3,172,156,67,0.40853658536585363,1.447028255381266,0.07992007992007992
20170710_01_02_02,visible,null,2,P1,25,23,9,0.375,-0.5671419843673501,0.8101898101898102
20170710_01_02_02,visible,null,2,P2,66,53,21,0.35294117647058826,-0.7616844442741313,0.8311688311688312
20170710_01_02_02,visible,null,2,P3,170,151,52,0.32398753894080995,-1.060991637858527,0.8791208791208791
20170710_01_02_02,visible,jitter,3,P1,26,19,10,0.4444444444444444,0.7665299837875332,0.34565434565434566
20170710_01_02_02,visible,jitter,3,P2,65,50,20,0.34782608695652173,-0.4683490453688856,0.7522477522477522
20170710_01_02_02,visible,jitter,3,P3,174,156,59,0.3575757575757576,-0.2923303496382713,0.6593406593406593
20170710_01_02_02,visible,null,3,P1,27,20,9,0.3829787234042553,-0.21869050287485742,0.6373626373626373
20170710_01_02_02,visible,null,3,P2,66,50,24,0.41379310344827586,0.9582285701548352,0.21578421578421578
20170710_01_02_02,visible,null,3,P3,171,154,67,0.4123076923076923,1.6222482544981205,0.052947052947052944
20170710_01_02_02,visible,jitter,4,P1,27,20,9,0.3829787234042553,-0.5870632776415452,0.7822177822177823
20170710_01_02_02,visible,jitter,4,P2,62,50,25,0.44642857142857145,1.3228027054300666,0.12387612387612387
20170710_01_02_02,visible,jitter,4,P3,172,155,65,0.39755351681957185,0.9770833953578361,0.1928071928071928
20170710_01_02_02,visible,null,4,P1,26,20,10,0.43478260869565216,0.13631483358178903,0.5644355644355644
20170710_01_02_02,visible,null,4,P2,63,56,25,0.42016806722689076,0.7031519095162654,0.3226773226773227
20170710_01_02_02,visible,null,4,P3,175,153,71,0.4329268292682927,1.977000189768202,0.03796203796203796
20170710_01_02_02,visible,jitter,5,P1,25,21,7,0.30434782608695654,-0.9103057232025356,0.8621378621378621
20170710_01_02_02,visible,jitter,5,P2,63,51,12,0.21052631578947367,-2.935598019517342,1.0
20170710_01_02_02,visible,jitter,5,P3,174,153,61,0.3730886850152905,0.431985664104323,0.34765234765234765
20170710_01_02_02,visible,null,5,P1,25,18,6,0.27906976744186046,-1.299348882348688,0.955044955044955
20170710_01_02_02,visible,null,5,P2,66,55,24,0.39669421487603307,0.06596245368516192,0.5244755244755245
20170710_01_02_02,visible,null,5,P3,174,154,49,0.29878048780487804,-2.190774500040192,0.99000999000999
20170710_01_02_02,visible,jitter,6,P1,24,20,11,0.5,1.1388247073959021,0.18181818181818182
20170710_01_02_02,visible,jitter,6,P2,62,51,22,0.3893805309734513,0.3088988838656368,0.45854145854145856
20170710_01_02_02,visible,jitter,6,P3,175,155,58,0.3515151515151515,-0.24843566327450622,0.6383616383616384
20170710_01_02_02,visible,null,6,P1,24,22,5,0.21739130434782608,-2.2948431589063065,0.993006993006993
20170710_01_02_02,visible,null,6,P2,67,50,20,0.3418803418803419,-0.24269262108831946,0.6803196803196803
20170710_01_02_02,visible,null,6,P3,173,155,53,0.3231707317073171,-1.4139635001894486,0.9310689310689311
20170710_01_02_02,visible,jitter,7,P1,25,20,8,0.35555555555555557,-0.4744941979088733,0.7672327672327672
20170710_01_02_02,visible,jitter,7,P2,60,51,17,0.3063063063063063,-1.1853854011530038,0.922077922077922
20170710_01_02_02,visible,jitter,7,P3,168,157,64,0.39384615384615385,0.9971365623891532,0.18281718281718282
20170710_01_02_02,visible,null,7,P1,24,19,6,0.27906976744186046,-1.3077506975840845,0.9300699300699301
20170710_01_02_02,visible,null,7,P2,64,56,20,0.3333333333333333,-0.8105404726534094,0.8251748251748252
20170710_01_02_02,visible,null,7,P3,172,147,60,0.3761755485893417,0.8411637034682512,0.21178821178821178
20170710_01_02_02,visible,jitter,8,P1,26,19,13,0.5777777777777777,2.4495029853177352,0.013986013986013986
20170710_01_02_02,visible,jitter,8,P2,65,51,21,0.3620689655172414,-0.28374346407719286,0.7052947052947053
20170710_01_02_02,visible,jitter,8,P3,170,156,66,0.4049079754601227,1.4393025922720375,0.0979020979020979
20170710_01_02_02,visible,null,8,P1,25,20,13,0.5777777777777777,1.9974210072788894,0.04095904095904096
20170710_01_02_02,visible,null,8,P2,63,56,27,0.453781512605042,1.1011121691604602,0.17282717282717283
20170710_01_02_02,visible,null,8,P3,175,154,57,0.3465045592705167,-0.253972333609359,0.6093906093906094
20170710_01_02_02,visible,jitter,9,P1,26,21,10,0.425531914893617,-0.37821576761577586,0.7442557442557443
20170710_01_02_02,visible,jitter,9,P2,65,51,27,0.46551724137931033,1.493497330822052,0.1028971028971029
20170710_01_02_02,visible,jitter,9,P3,177,156,68,0.4084084084084084,1.5436121738917743,0.08491508491508491
20170710_01_02_02,visible,null,9,P1,26,19,9,0.4,0.3113606555574258,0.5084915084915085
20170710_01_02_02,visible,null,9,P2,66,54,27,0.45,1.2815434953390232,0.14185814185814186
20170710_01_02_02,visible,null,9,P3,177,149,59,0.3619631901840491,0.191217956510806,0.47652347652347654
20170710_01_02_02,visible,jitter,10,P1,26,20,9,0.391304347826087,-0.18097440280852808,0.6693306693306693
20170710_01_02_02,visible,jitter,10,P2,66,50,19,0.3275862068965517,-1.0589299151826856,0.8751248751248751
20170710_01_02_02,visible,jitter,10,P3,174,153,64,0.39143730886850153,1.0835518841067635,0.15984015984015984
20170710_01_02_02,visible,null,10,P1,24,20,6,0.2727272727272727,-1.2599608189323879,0.9430569430569431
20170710_01_02_02,visible,null,10,P2,60,56,21,0.3620689655172414,-0.1884504426452405,0.6393606393606394
20170710_01_02_02,visible,null,10,P3,172,150,56,0.34782608695652173,-0.2873575981315832,0.6373626373626373
20170710_01_02_03,visible,real,0,P1,24,22,12,0.5217391304347826,0.65870369673924,0.3546453546453546
20170710_01_02_03,visible,real,0,P2,69,54,27,0.43902439024390244,-0.22705881561549865,0.6213786213786214
20170710_01_02_03,visible,real,0,P3,198,172,92,0.4972972972972973,1.0646947041266883,0.16383616383616384
20170710_01_02_03,visible,jitter,1,P1,23,21,8,0.36363636363636365,-0.20818693104023306,0.6893106893106893
20170710_01_02_03,visible,jitter,1,P2,67,52,23,0.3865546218487395,0.2166847425576313,0.4935064935064935
20170710_01_02_03,visible,jitter,1,P3,193,170,69,0.38016528925619836,-0.5028456750841617,0.7352647352647352
20170710_01_02_03,visible,null,1,P1,21,18,8,0.41025641025641024,0.530402096708355,0.4025974025974026
20170710_01_02_03,visible,null,1,P2,66,61,20,0.31496062992125984,-1.5975899213129514,0.984015984015984
20170710_01_02_03,visible,null,1,P3,187,164,77,0.43874643874643876,2.2439144376195,0.014985014985014986
20170710_01_02_03,visible,jitter,2,P1,24,21,9,0.4,-0.16289319518914075,0.6523476523476524
20170710_01_02_03,visible,jitter,2,P2,68,53,21,0.34710743801652894,-0.6241086174262743,0.8031968031968032
20170710_01_02_03,visible,jitter,2,P3,192,170,71,0.39226519337016574,0.17814637156989627,0.4835164835164835
20170710_01_02_03,visible,null,2,P1,24,17,5,0.24390243902439024,-0.9936232936247071,0.9170829170829171
20170710_01_02_03,visible,null,2,P2,68,60,28,0.4375,0.7299818468084018,0.2787212787212787
20170710_01_02_03,visible,null,2,P3,191,165,72,0.4044943820224719,1.11286281476313,0.15484515484515485
20170710_01_02_03,visible,jitter,3,P1,23,19,7,0.3333333333333333,0.023236394976438007,0.6023976023976024
20170710_01_02_03,visible,jitter,3,P2,68,53,26,0.4297520661157025,0.9856248310583948,0.19880119880119881
20170710_01_02_03,visible,jitter,3,P3,189,167,78,0.43820224719101125,1.7631380594653479,0.04495504495504495
20170710_01_02_03,visible,null,3,P1,20,19,8,0.41025641025641024,0.4742018535771484,0.4255744255744256
20170710_01_02_03,visible,null,3,P2,68,55,24,0.3902439024390244,0.43885638926159815,0.3956043956043956
20170710_01_02_03,visible,null,3,P3,188,170,76,0.4245810055865922,1.2628724495886392,0.12387612387612387
20170710_01_02_03,visible,jitter,4,P1,24,21,11,0.4888888888888889,1.1384232436019401,0.2097902097902098
20170710_01_02_03,visible,jitter,4,P2,65,54,20,0.33613445378151263,-0.7050233719549406,0.7922077922077922
20170710_01_02_03,visible,jitter,4,P3,188,167,72,0.4056338028169014,0.654599051937056,0.2857142857142857
20170710_01_02_03,visible,null,4,P1,23,22,9,0.4,0.5436001784649683,0.3706293706293706
20170710_01_02_03,visible,null,4,P2,67,56,25,0.4065040650406504,0.4431732805309243,0.39760239760239763
20170710_01_02_03,visible,null,4,P3,187,164,67,0.3817663817663818,0.10219075136341454,0.4955044955044955
20170710_01_02_03,visible,jitter,5,P1,24,22,8,0.34782608695652173,-0.13603664508719768,0.6563436563436563
20170710_01_02_03,visible,jitter,5,P2,67,52,19,0.31932773109243695,-1.2684340001099434,0.9330669330669331
